ans,contrast,shift,delay,figure
1.0,-1.0,-6.357359425547103,0.1998739242553711,1.0
-1.0,-1.0,-25.99276864261214,0.20215582847595212,1.0
-1.0,1.0,-33.029210295767605,0.13451290130615234,2.0
1.0,1.0,3.3148959220420133,0.12788987159729004,3.0
1.0,-1.0,-11.861689943230846,0.2731719017028809,2.0
-1.0,-1.0,-44.188838548899525,0.3874959945678711,2.0
-1.0,-1.0,22.78418882707256,0.19647908210754395,1.0
-1.0,-1.0,-28.6596854547064,0.26329517364501953,1.0
1.0,1.0,10.79710544334123,0.21665692329406736,1.0
1.0,-1.0,38.392266362705975,0.3218691349029541,2.0
