ans,contrast,shift,delay,figure
-1.0,1.0,-14.899328859060404,0.4824388027191162,2.0
-1.0,1.0,-19.19463087248322,0.36068201065063477,3.0
1.0,-1.0,-18.926174496644297,0.5832099914550781,2.0
-1.0,1.0,-15.167785234899329,0.4061579704284668,2.0
-1.0,1.0,-13.288590604026846,0.37762999534606934,2.0
1.0,-1.0,9.530201342281881,0.27877187728881836,3.0
1.0,-1.0,15.70469798657718,0.61307692527771,2.0
1.0,1.0,0.40268456375838824,1.002899169921875,2.0
1.0,-1.0,-19.731543624161073,0.45235490798950195,3.0
-1.0,-1.0,-9.798657718120806,0.3203589916229248,3.0
1.0,1.0,12.483221476510067,0.3834419250488281,2.0
1.0,-1.0,-13.557046979865772,0.45561814308166504,2.0
1.0,-1.0,-6.308724832214764,0.3421480655670166,3.0
-1.0,-1.0,16.241610738255034,0.5853028297424316,2.0
-1.0,-1.0,8.187919463087248,0.7882311344146729,1.0
1.0,-1.0,-18.120805369127517,0.3939700126647949,2.0
1.0,1.0,2.0134228187919447,0.4061141014099121,2.0
-1.0,1.0,-18.65771812080537,0.28176212310791016,2.0
1.0,-1.0,-6.577181208053691,0.34683704376220703,1.0
1.0,1.0,0.9395973154362416,0.5256540775299072,1.0
-1.0,1.0,-1.476510067114095,0.524083137512207,1.0
1.0,1.0,18.120805369127517,0.28887319564819336,3.0
-1.0,1.0,18.38926174496644,0.49284911155700684,1.0
-1.0,-1.0,8.456375838926174,0.4515869617462158,1.0
-1.0,1.0,17.583892617449663,0.2743380069732666,3.0
-1.0,-1.0,-9.53020134228188,0.26303887367248535,3.0
-1.0,1.0,11.409395973154364,0.3431379795074463,3.0
1.0,1.0,12.75167785234899,0.5255138874053955,1.0
-1.0,1.0,-17.583892617449663,0.34101390838623047,2.0
1.0,1.0,10.87248322147651,0.26672911643981934,2.0
1.0,1.0,7.1140939597315445,0.38726091384887695,1.0
-1.0,1.0,13.02013422818792,0.2889580726623535,3.0
1.0,-1.0,-12.751677852348994,0.6014089584350586,2.0
-1.0,-1.0,-10.06711409395973,0.2990901470184326,2.0
1.0,-1.0,-7.1140939597315445,0.2592740058898926,3.0
1.0,1.0,9.798657718120804,0.4244499206542969,1.0
-1.0,1.0,-15.973154362416107,0.3007700443267822,2.0
1.0,1.0,1.7449664429530216,0.317018985748291,2.0
-1.0,1.0,-4.161073825503356,0.3001108169555664,2.0
-1.0,1.0,-13.825503355704697,0.42450690269470215,3.0
1.0,1.0,10.604026845637584,0.3908119201660156,1.0
-1.0,1.0,10.335570469798657,0.27385401725769043,3.0
1.0,1.0,-8.724832214765101,0.5977218151092529,2.0
1.0,1.0,9.261744966442954,0.38750290870666504,1.0
-1.0,-1.0,3.0872483221476514,0.3135559558868408,3.0
-1.0,-1.0,4.161073825503355,0.6039328575134277,2.0
1.0,-1.0,20.0,0.1706070899963379,3.0
1.0,-1.0,-2.2818791946308714,0.4346640110015869,3.0
-1.0,1.0,-17.04697986577181,0.27672696113586426,2.0
-1.0,-1.0,5.771812080536911,0.3936750888824463,1.0
-1.0,-1.0,11.140939597315437,0.3566429615020752,1.0
-1.0,1.0,6.040268456375838,0.46735215187072754,3.0
-1.0,-1.0,-20.0,0.4877281188964844,3.0
1.0,1.0,16.510067114093957,0.2727048397064209,2.0
-1.0,1.0,-11.409395973154362,0.216048002243042,3.0
-1.0,1.0,-18.389261744966444,0.33349108695983887,1.0
-1.0,1.0,7.919463087248321,0.2370619773864746,3.0
-1.0,1.0,-8.456375838926174,0.33772993087768555,1.0
1.0,1.0,17.852348993288594,0.2877840995788574,2.0
-1.0,1.0,-3.624161073825505,0.3953399658203125,1.0
-1.0,-1.0,15.436241610738257,0.3287179470062256,2.0
1.0,-1.0,-10.604026845637584,0.3918919563293457,2.0
-1.0,1.0,-7.651006711409396,0.20966005325317383,3.0
-1.0,-1.0,-16.51006711409396,0.3523280620574951,3.0
1.0,-1.0,-11.946308724832214,0.4245431423187256,1.0
-1.0,-1.0,2.8187919463087248,0.24911904335021973,3.0
1.0,1.0,16.778523489932887,0.5684189796447754,1.0
-1.0,-1.0,4.966442953020135,0.3263859748840332,1.0
-1.0,-1.0,6.577181208053691,0.3763120174407959,1.0
1.0,1.0,2.550335570469798,0.25444912910461426,2.0
-1.0,-1.0,0.13422818791946156,0.38282299041748047,2.0
-1.0,1.0,-15.70469798657718,0.36031293869018555,1.0
-1.0,-1.0,-0.13422818791946156,1.0413789749145508,2.0
-1.0,-1.0,3.624161073825505,0.21750593185424805,3.0
1.0,-1.0,10.06711409395973,0.21014118194580078,3.0
1.0,1.0,8.993288590604028,0.4760119915008545,1.0
-1.0,-1.0,0.6711409395973149,0.24350905418395996,3.0
-1.0,-1.0,5.234899328859061,0.4083528518676758,1.0
-1.0,1.0,-5.2348993288590595,0.5208570957183838,2.0
1.0,-1.0,-2.0134228187919447,0.3230099678039551,1.0
-1.0,-1.0,-9.261744966442953,0.20424413681030273,3.0
-1.0,1.0,-3.355704697986578,0.3923680782318115,2.0
1.0,-1.0,-6.0402684563758395,0.25618410110473633,3.0
-1.0,-1.0,-1.7449664429530216,0.5124690532684326,1.0
1.0,1.0,13.288590604026844,0.4250011444091797,1.0
-1.0,-1.0,-12.483221476510067,0.38210606575012207,2.0
1.0,1.0,8.724832214765101,0.272921085357666,2.0
-1.0,-1.0,6.845637583892618,0.18963003158569336,2.0
1.0,-1.0,-6.845637583892618,0.5794270038604736,2.0
1.0,-1.0,-17.85234899328859,0.6243751049041748,1.0
1.0,-1.0,-4.697986577181208,0.5805590152740479,2.0
1.0,-1.0,-4.429530201342281,0.2860739231109619,3.0
-1.0,1.0,-8.993288590604028,0.2831888198852539,2.0
1.0,-1.0,-3.0872483221476514,0.2474520206451416,3.0
-1.0,-1.0,14.093959731543627,0.5706658363342285,2.0
1.0,1.0,12.214765100671144,0.5165560245513916,3.0
-1.0,-1.0,-14.630872483221477,0.2794678211212158,3.0
1.0,-1.0,-2.8187919463087248,0.4471778869628906,2.0
-1.0,1.0,-11.677852348993289,0.36835789680480957,2.0
1.0,1.0,17.31543624161074,0.25048398971557617,2.0
-1.0,-1.0,4.429530201342281,0.3846399784088135,1.0
1.0,-1.0,18.926174496644293,0.41666316986083984,2.0
-1.0,1.0,-0.9395973154362416,0.29446983337402344,1.0
1.0,-1.0,-14.36241610738255,0.29838109016418457,2.0
1.0,-1.0,-5.503355704697986,0.48284101486206055,1.0
-1.0,1.0,-14.093959731543624,0.3113529682159424,2.0
-1.0,1.0,-4.966442953020135,0.4829099178314209,1.0
1.0,-1.0,18.65771812080537,0.5793449878692627,2.0
1.0,1.0,17.04697986577181,0.4283771514892578,1.0
-1.0,-1.0,-16.241610738255034,0.35158395767211914,2.0
-1.0,-1.0,4.697986577181208,0.3903660774230957,1.0
-1.0,-1.0,14.630872483221474,0.47879505157470703,3.0
-1.0,-1.0,-5.771812080536913,0.24494004249572754,3.0
1.0,-1.0,11.677852348993287,0.30933594703674316,3.0
1.0,1.0,-13.02013422818792,0.3437819480895996,3.0
1.0,1.0,19.731543624161077,0.4847381114959717,1.0
1.0,1.0,7.382550335570471,0.3537461757659912,1.0
-1.0,1.0,-7.382550335570469,0.3153510093688965,1.0
1.0,1.0,11.946308724832214,0.28870415687561035,2.0
-1.0,1.0,-8.187919463087248,0.3099839687347412,2.0
-1.0,-1.0,15.97315436241611,1.039280891418457,1.0
-1.0,-1.0,-19.463087248322147,0.4986109733581543,1.0
-1.0,1.0,-2.550335570469798,0.5121231079101562,1.0
1.0,-1.0,-16.778523489932887,0.2670321464538574,1.0
-1.0,-1.0,14.899328859060404,0.39618587493896484,3.0
-1.0,-1.0,5.503355704697988,0.5114150047302246,1.0
-1.0,-1.0,2.2818791946308714,0.29707884788513184,3.0
-1.0,-1.0,-17.315436241610737,0.23856401443481445,3.0
-1.0,1.0,-1.2080536912751683,0.6620240211486816,1.0
1.0,1.0,3.355704697986578,0.3293609619140625,1.0
-1.0,1.0,-3.892617449664428,0.300142765045166,1.0
1.0,-1.0,13.557046979865774,0.34540605545043945,1.0
1.0,1.0,14.36241610738255,0.42014098167419434,1.0
1.0,1.0,13.825503355704697,0.4980630874633789,1.0
1.0,-1.0,1.2080536912751683,0.49233198165893555,2.0
-1.0,1.0,-15.436241610738255,0.436068058013916,1.0
1.0,1.0,3.892617449664428,0.2894899845123291,2.0
-1.0,-1.0,19.463087248322147,0.2920849323272705,2.0
1.0,-1.0,-10.335570469798657,0.2721290588378906,1.0
-1.0,-1.0,19.194630872483224,0.518312931060791,1.0
-1.0,1.0,-0.40268456375838824,0.4665520191192627,1.0
-1.0,-1.0,7.651006711409398,0.47148799896240234,1.0
1.0,-1.0,-7.919463087248323,0.48743295669555664,1.0
-1.0,-1.0,-12.21476510067114,0.2418220043182373,3.0
1.0,1.0,1.476510067114095,1.0415990352630615,1.0
-1.0,1.0,-0.6711409395973149,0.4258759021759033,1.0
-1.0,1.0,-11.140939597315436,0.48206496238708496,1.0
1.0,1.0,6.308724832214764,0.3216109275817871,1.0
-1.0,1.0,-10.87248322147651,0.2600080966949463,3.0
1.0,1.0,15.167785234899327,0.47258996963500977,1.0
