ans,contrast,shift,delay,figure
1.0,-1.0,2.550335570469798,0.9497048854827881,2.0
-1.0,1.0,-16.778523489932887,0.27307581901550293,3.0
-1.0,-1.0,-12.483221476510067,1.3969190120697021,2.0
1.0,-1.0,1.2080536912751683,1.0140841007232666,1.0
1.0,1.0,14.36241610738255,0.33435583114624023,2.0
1.0,-1.0,-3.0872483221476514,0.273967981338501,1.0
1.0,-1.0,-15.70469798657718,0.7150940895080566,3.0
-1.0,1.0,-6.308724832214764,0.14083600044250488,1.0
1.0,-1.0,-5.2348993288590595,0.404371976852417,1.0
1.0,1.0,15.167785234899327,0.15501189231872559,1.0
1.0,-1.0,-4.697986577181208,0.315234899520874,3.0
-1.0,-1.0,5.234899328859061,0.14823317527770996,1.0
1.0,1.0,6.845637583892618,0.40312790870666504,3.0
1.0,1.0,-11.946308724832214,0.24289417266845703,3.0
1.0,-1.0,-0.6711409395973149,0.20191001892089844,3.0
1.0,1.0,14.899328859060404,0.5228910446166992,3.0
1.0,1.0,18.926174496644293,0.20310306549072266,3.0
1.0,-1.0,-7.382550335570469,0.39208102226257324,2.0
1.0,-1.0,5.503355704697988,0.588158130645752,2.0
-1.0,-1.0,-18.389261744966444,0.19846081733703613,2.0
-1.0,1.0,-17.583892617449663,0.23066997528076172,2.0
-1.0,1.0,-13.02013422818792,0.15606689453125,1.0
-1.0,-1.0,11.409395973154364,0.39412999153137207,2.0
1.0,1.0,10.604026845637584,0.18653392791748047,2.0
-1.0,-1.0,-10.335570469798657,0.6020638942718506,2.0
1.0,1.0,-9.798657718120806,0.18497204780578613,3.0
-1.0,-1.0,-2.2818791946308714,0.2968780994415283,1.0
-1.0,-1.0,0.40268456375838824,0.2526218891143799,2.0
1.0,1.0,14.630872483221474,0.17746806144714355,2.0
-1.0,1.0,-16.51006711409396,0.19871187210083008,2.0
1.0,-1.0,-3.624161073825505,0.5076770782470703,2.0
-1.0,1.0,-2.8187919463087248,0.25733304023742676,3.0
-1.0,-1.0,-10.604026845637584,0.2857649326324463,2.0
1.0,-1.0,-14.36241610738255,0.2889590263366699,2.0
1.0,1.0,4.966442953020135,0.20235300064086914,3.0
-1.0,1.0,-6.577181208053691,0.17476987838745117,2.0
1.0,1.0,12.483221476510067,0.21808695793151855,2.0
1.0,1.0,6.577181208053691,0.20395493507385254,2.0
1.0,1.0,19.731543624161077,0.2941451072692871,3.0
1.0,-1.0,-18.120805369127517,0.2611091136932373,1.0
-1.0,-1.0,-13.288590604026846,0.21802496910095215,1.0
1.0,-1.0,-3.892617449664428,0.10228395462036133,3.0
1.0,-1.0,3.355704697986578,0.22759199142456055,2.0
-1.0,-1.0,-15.436241610738255,0.35601210594177246,2.0
1.0,-1.0,-16.241610738255034,0.8367190361022949,1.0
-1.0,-1.0,6.040268456375838,0.20040082931518555,1.0
-1.0,-1.0,4.161073825503355,0.2519099712371826,1.0
-1.0,1.0,-11.677852348993289,0.4242420196533203,3.0
-1.0,1.0,-19.19463087248322,0.18130898475646973,1.0
1.0,1.0,19.463087248322147,0.1612701416015625,2.0
1.0,1.0,9.530201342281881,0.1399071216583252,2.0
-1.0,-1.0,15.436241610738257,0.22532296180725098,2.0
1.0,-1.0,11.677852348993287,0.12014007568359375,3.0
-1.0,-1.0,7.1140939597315445,0.1795501708984375,1.0
-1.0,1.0,-0.9395973154362416,0.42949795722961426,3.0
-1.0,1.0,-12.21476510067114,0.19532489776611328,1.0
-1.0,-1.0,-11.409395973154362,1.9390289783477783,2.0
1.0,1.0,3.624161073825505,0.3664569854736328,2.0
-1.0,1.0,-17.315436241610737,0.13907790184020996,1.0
1.0,-1.0,-1.476510067114095,0.3320028781890869,2.0
-1.0,1.0,-18.65771812080537,0.1804029941558838,2.0
1.0,1.0,19.194630872483224,0.15818095207214355,1.0
-1.0,-1.0,11.140939597315437,0.23237395286560059,1.0
1.0,-1.0,-8.187919463087248,0.1845719814300537,1.0
1.0,-1.0,0.6711409395973149,0.3142061233520508,3.0
1.0,1.0,16.510067114093957,0.18415498733520508,2.0
-1.0,-1.0,10.06711409395973,0.1950678825378418,1.0
1.0,-1.0,-14.899328859060404,0.16644692420959473,3.0
-1.0,-1.0,1.7449664429530216,0.19707298278808594,3.0
-1.0,-1.0,2.8187919463087248,0.15182900428771973,3.0
-1.0,1.0,-4.161073825503356,0.28347301483154297,1.0
-1.0,-1.0,17.04697986577181,0.2720069885253906,1.0
-1.0,1.0,-9.261744966442953,0.2187190055847168,1.0
1.0,-1.0,-19.463087248322147,0.21223092079162598,2.0
-1.0,-1.0,-0.40268456375838824,0.41049814224243164,2.0
1.0,-1.0,16.778523489932887,0.29473209381103516,3.0
1.0,-1.0,-7.651006711409396,0.2518491744995117,2.0
1.0,1.0,13.557046979865774,0.3591129779815674,2.0
-1.0,-1.0,9.261744966442954,0.1662888526916504,1.0
1.0,-1.0,-6.0402684563758395,0.2814030647277832,1.0
1.0,1.0,3.892617449664428,0.15697288513183594,3.0
-1.0,-1.0,16.241610738255034,0.23874688148498535,1.0
-1.0,1.0,-3.355704697986578,0.15031886100769043,2.0
-1.0,1.0,-18.926174496644297,0.38417816162109375,3.0
-1.0,-1.0,13.02013422818792,0.24694108963012695,1.0
1.0,-1.0,-2.0134228187919447,0.13993000984191895,1.0
1.0,-1.0,-2.550335570469798,0.5707669258117676,2.0
1.0,1.0,7.651006711409398,0.2007889747619629,2.0
-1.0,1.0,-14.630872483221477,0.150068998336792,2.0
-1.0,-1.0,2.0134228187919447,0.13511991500854492,1.0
1.0,-1.0,-20.0,0.20145702362060547,1.0
-1.0,-1.0,-1.2080536912751683,0.23613810539245605,1.0
-1.0,-1.0,-8.724832214765101,0.12729501724243164,3.0
-1.0,-1.0,-15.167785234899329,0.2591819763183594,1.0
1.0,1.0,17.31543624161074,0.2339930534362793,1.0
