ans,contrast,shift,delay,figure
1.0,1.0,15.91182364729459,0.33792686462402344,5.0
1.0,1.0,17.835671342685366,0.3122389316558838,5.0
1.0,-1.0,9.899799599198396,0.18070507049560547,5.0
1.0,1.0,-5.410821643286575,0.16276288032531738,4.0
-1.0,-1.0,3.6472945891783546,0.24134397506713867,4.0
1.0,1.0,11.983967935871743,0.8611268997192383,5.0
-1.0,1.0,-6.212424849699399,0.38788294792175293,3.0
-1.0,-1.0,-5.651302605210422,0.45279812812805176,4.0
1.0,-1.0,16.392785571142284,0.3800480365753174,4.0
1.0,1.0,11.02204408817635,0.3189821243286133,3.0
1.0,-1.0,7.5751503006012015,0.2144320011138916,4.0
1.0,1.0,-14.549098196392785,0.19974803924560547,4.0
1.0,1.0,11.182364729458918,0.19813108444213867,3.0
1.0,-1.0,-0.4408817635270559,0.18109679222106934,4.0
1.0,-1.0,15.511022044088172,0.23334383964538574,4.0
-1.0,-1.0,-6.3727454909819645,0.2560269832611084,4.0
-1.0,1.0,-2.8456913827655335,0.17657709121704102,5.0
1.0,-1.0,12.86573146292585,0.1687619686126709,5.0
-1.0,-1.0,-5.170340681362726,0.2579169273376465,3.0
1.0,-1.0,-13.587174348697395,0.16687798500061035,4.0
1.0,1.0,6.773547094188377,0.1728520393371582,5.0
-1.0,1.0,-1.6432865731462947,0.3119800090789795,4.0
-1.0,1.0,-3.486973947895791,0.34445905685424805,4.0
1.0,1.0,0.5210420841683359,0.2814199924468994,4.0
-1.0,-1.0,-5.731462925851703,0.21381211280822754,5.0
-1.0,-1.0,2.7655310621242464,0.18027019500732422,5.0
1.0,1.0,2.5250501002003993,0.15583086013793945,4.0
1.0,-1.0,13.747494989979955,0.1717991828918457,5.0
1.0,1.0,-7.3346693386773545,0.17254185676574707,4.0
1.0,1.0,11.342685370741481,0.28755688667297363,4.0
1.0,-1.0,-17.83567134268537,0.1678171157836914,5.0
1.0,-1.0,-1.2424849699398806,0.13894081115722656,3.0
1.0,-1.0,-13.907815631262526,0.1766970157623291,5.0
1.0,1.0,-6.1322645290581175,0.14529919624328613,3.0
1.0,1.0,-5.571142284569138,0.11133098602294922,4.0
-1.0,1.0,8.937875751503004,0.2060987949371338,5.0
1.0,-1.0,6.052104208416832,0.2519960403442383,3.0
-1.0,1.0,-0.2805611222444888,0.46303796768188477,3.0
-1.0,-1.0,4.128256513026052,0.49959897994995117,3.0
-1.0,1.0,-3.887775551102205,1.149057149887085,5.0
-1.0,-1.0,-8.697394789579159,0.6061689853668213,5.0
1.0,-1.0,0.2805611222444888,0.38495898246765137,3.0
-1.0,-1.0,-8.056112224448897,0.26725316047668457,3.0
1.0,1.0,19.599198396793582,0.27165818214416504,4.0
-1.0,-1.0,3.486973947895791,0.23679184913635254,4.0
-1.0,-1.0,-9.819639278557114,0.19648194313049316,5.0
-1.0,-1.0,18.637274549098194,0.236738920211792,4.0
1.0,-1.0,-18.717434869739478,0.1652989387512207,5.0
-1.0,-1.0,-7.895791583166334,0.2667520046234131,5.0
-1.0,1.0,-6.292585170340683,0.36693406105041504,3.0
1.0,-1.0,7.494989979959918,0.1908268928527832,4.0
-1.0,1.0,-2.1242484969939888,0.23897910118103027,3.0
-1.0,1.0,-11.743486973947896,0.3545339107513428,5.0
1.0,1.0,17.75551102204409,0.21567797660827637,5.0
1.0,-1.0,13.346693386773545,0.2921431064605713,4.0
-1.0,-1.0,-13.507014028056112,0.2435009479522705,4.0
1.0,-1.0,-0.1202404809619253,0.14459896087646484,3.0
-1.0,1.0,-3.9679358717434887,0.17239999771118164,5.0
-1.0,-1.0,16.95390781563126,0.21619486808776855,5.0
1.0,1.0,19.35871743486974,0.20524096488952637,4.0
-1.0,-1.0,19.839679358717433,0.28258299827575684,5.0
1.0,1.0,2.84569138276553,0.13553404808044434,5.0
1.0,1.0,18.877755511022045,0.14719796180725098,5.0
-1.0,-1.0,-6.452905811623246,0.2315988540649414,4.0
-1.0,-1.0,-19.67935871743487,0.2227180004119873,5.0
1.0,-1.0,-2.0440881763527052,0.18744993209838867,3.0
1.0,1.0,18.79759519038076,0.15858793258666992,5.0
1.0,1.0,-17.194388777555112,0.254317045211792,3.0
-1.0,-1.0,3.246492985971944,0.1922140121459961,3.0
-1.0,1.0,-3.3266533066132276,0.19371700286865234,3.0
1.0,1.0,13.026052104208418,0.14392399787902832,3.0
1.0,1.0,3.5671342685370746,0.18330693244934082,4.0
-1.0,-1.0,1.8036072144288582,0.2094419002532959,5.0
1.0,-1.0,-0.20040080160320883,0.15768980979919434,3.0
1.0,-1.0,6.61322645290581,0.19400405883789062,4.0
-1.0,-1.0,-14.468937875751504,0.4974181652069092,4.0
-1.0,-1.0,4.769539078156313,0.3037879467010498,5.0
1.0,1.0,9.338677354709418,0.17823410034179688,4.0
-1.0,1.0,-3.5671342685370746,0.27076101303100586,4.0
1.0,1.0,13.827655310621239,0.4478471279144287,5.0
1.0,-1.0,13.426853707414828,0.24508404731750488,4.0
-1.0,-1.0,3.086172344689377,0.24230098724365234,3.0
-1.0,-1.0,-7.174348697394791,0.3225419521331787,3.0
-1.0,-1.0,-10.220440881763528,0.2825469970703125,3.0
-1.0,-1.0,-9.01803607214429,0.2200918197631836,3.0
-1.0,1.0,9.018036072144287,0.3018660545349121,3.0
1.0,1.0,3.1663326653306605,0.18671512603759766,3.0
1.0,-1.0,8.45691382765531,0.21822404861450195,4.0
1.0,1.0,-15.991983967935873,0.3096139430999756,5.0
1.0,1.0,4.68937875751503,0.16893291473388672,5.0
1.0,1.0,3.8076152304609217,0.1975090503692627,5.0
1.0,-1.0,-4.448897795591183,0.22423005104064941,4.0
