ans,contrast,shift,delay,figure
-1.0,-1.0,14.69274506895112,0.75689697265625,4.0
1.0,-1.0,-5.3692649178932195,0.27678608894348145,4.0
1.0,-1.0,11.587080025443566,0.24940180778503418,4.0
-1.0,-1.0,15.237639479216467,0.22121286392211914,2.0
-1.0,1.0,-7.732206559142658,0.28867006301879883,5.0
-1.0,1.0,-17.49381259902822,0.2419579029083252,4.0
1.0,-1.0,10.579793325402589,0.29636597633361816,5.0
1.0,-1.0,-5.77584262583454,0.2900362014770508,4.0
1.0,-1.0,10.03802317772041,0.29406309127807617,3.0
-1.0,1.0,-10.466639371815338,0.2926030158996582,1.0
1.0,1.0,7.070566326954588,0.2597770690917969,5.0
1.0,1.0,14.856044450822647,0.33945608139038086,1.0
1.0,1.0,5.206027983396577,0.25289201736450195,4.0
-1.0,-1.0,2.069647713865952,0.27616190910339355,4.0
1.0,-1.0,-18.545036184762594,0.4250369071960449,3.0
-1.0,-1.0,-10.83683419465681,0.4210240840911865,1.0
-1.0,-1.0,11.544969494227768,4.875586986541748,2.0
1.0,1.0,6.221360717242743,0.30809998512268066,1.0
1.0,-1.0,9.440557181934178,0.24736595153808594,5.0
1.0,1.0,8.124821913731818,0.3249349594116211,3.0
-1.0,-1.0,-10.728662633843587,0.33030009269714355,5.0
-1.0,-1.0,4.2740636306487145,0.40384602546691895,2.0
1.0,-1.0,-4.077976455352568,0.2964439392089844,4.0
1.0,-1.0,-15.8733076362254,0.36946892738342285,4.0
1.0,-1.0,-3.9934370021067656,0.36817502975463867,3.0
1.0,-1.0,-5.24268930639352,0.3874959945678711,1.0
1.0,-1.0,11.74205769288394,0.2978978157043457,4.0
1.0,-1.0,-6.339913793448493,0.47054409980773926,5.0
1.0,1.0,2.4103816241679565,0.37033510208129883,1.0
1.0,1.0,-17.9368921856532,0.35432910919189453,3.0
-1.0,-1.0,3.5994550086003407,0.5473289489746094,2.0
1.0,-1.0,-5.056300950537116,0.21392107009887695,5.0
1.0,-1.0,8.75610774135013,0.1963798999786377,4.0
1.0,1.0,3.82913465436745,0.2906339168548584,1.0
-1.0,-1.0,-10.464413593842053,1.218837022781372,4.0
1.0,1.0,-11.207849502908402,0.7240698337554932,5.0
1.0,1.0,19.665889685370015,0.44853711128234863,3.0
-1.0,-1.0,-9.034253271497237,0.3200540542602539,5.0
-1.0,1.0,-12.750268755177814,0.5928738117218018,4.0
1.0,1.0,7.8615848068178495,0.260145902633667,1.0
-1.0,1.0,-12.775429637974828,0.9191031455993652,4.0
1.0,-1.0,18.965579799298133,0.39803004264831543,4.0
1.0,-1.0,12.720604473554019,0.29544591903686523,3.0
-1.0,-1.0,-11.89021900185898,0.4332129955291748,2.0
-1.0,1.0,-0.41104268349084094,0.6625039577484131,1.0
1.0,1.0,9.086086674972464,0.33748388290405273,5.0
1.0,1.0,2.580971068857929,0.39151787757873535,2.0
1.0,-1.0,-5.495802552926086,0.29738497734069824,3.0
-1.0,-1.0,-16.229146763850196,0.4118328094482422,2.0
1.0,-1.0,17.408403018295985,0.3334219455718994,5.0
-1.0,-1.0,-13.07534198427203,0.3342719078063965,5.0
1.0,-1.0,-5.060231609010999,0.577747106552124,3.0
-1.0,1.0,-17.930649321993837,0.424483060836792,1.0
1.0,-1.0,8.603801500265531,0.35891103744506836,5.0
-1.0,1.0,-4.096276968042578,0.41684794425964355,5.0
-1.0,-1.0,-1.2636947813099342,0.4727001190185547,2.0
1.0,-1.0,12.94278291369042,0.2598729133605957,5.0
-1.0,1.0,0.017418715023542752,1.3876938819885254,2.0
1.0,1.0,16.25894058962266,1.0935389995574951,2.0
-1.0,1.0,-6.213773029968737,0.27414798736572266,3.0
-1.0,1.0,-18.980620786752805,0.3189060688018799,1.0
1.0,-1.0,-15.217481362770751,0.27921390533447266,5.0
-1.0,1.0,18.43324881503662,0.3000049591064453,4.0
-1.0,1.0,17.474852666694,0.2780900001525879,3.0
1.0,-1.0,-5.1304067893631,0.26297903060913086,4.0
1.0,-1.0,-12.355184101050165,0.7262799739837646,1.0
1.0,1.0,3.3211493210888188,0.27455997467041016,4.0
1.0,1.0,6.795973270403377,0.32748889923095703,4.0
1.0,1.0,13.204389404241951,0.28899693489074707,5.0
1.0,1.0,14.691328755568346,0.3111140727996826,1.0
1.0,-1.0,-4.838885459525963,0.5046541690826416,2.0
1.0,-1.0,-14.87348304326867,1.2745099067687988,2.0
-1.0,1.0,-6.699060675284243,0.328549861907959,3.0
1.0,1.0,9.39569600695972,0.48539185523986816,4.0
1.0,1.0,3.2732022178561015,0.3569788932800293,2.0
-1.0,-1.0,-6.252818249554766,0.7277510166168213,2.0
-1.0,-1.0,-7.661995405123023,0.4207420349121094,2.0
-1.0,-1.0,-8.671208563539574,0.3452029228210449,4.0
1.0,1.0,5.77653009138118,0.19304394721984863,4.0
1.0,1.0,14.955309258530406,0.32865095138549805,3.0
-1.0,1.0,-18.278011407999205,0.2461538314819336,1.0
-1.0,-1.0,14.062409948297452,1.6547372341156006,1.0
1.0,-1.0,-6.415320320197195,0.8520190715789795,5.0
1.0,-1.0,19.705932515262774,0.8055438995361328,5.0
-1.0,1.0,-3.288269715212513,0.32419300079345703,2.0
-1.0,-1.0,-14.226775124558767,0.34120988845825195,4.0
1.0,1.0,2.2670987215724114,0.2860391139984131,3.0
1.0,-1.0,12.843505601847806,0.363433837890625,3.0
-1.0,1.0,-7.003517372959185,0.32380104064941406,3.0
-1.0,1.0,-1.774645337058991,0.34308481216430664,4.0
1.0,-1.0,-15.028138006511966,0.24457192420959473,5.0
-1.0,-1.0,6.003346157345115,0.34131693840026855,5.0
1.0,1.0,7.992670905038453,0.3601338863372803,1.0
-1.0,1.0,-6.305468259897271,0.35915589332580566,5.0
-1.0,-1.0,4.131544012318726,0.9426078796386719,1.0
1.0,-1.0,15.899614736980228,0.32511186599731445,4.0
-1.0,-1.0,-8.498449880435533,0.3668539524078369,5.0
-1.0,-1.0,-8.910407963014094,0.35485005378723145,5.0
1.0,1.0,-9.110257207834103,0.3237781524658203,5.0
-1.0,1.0,-18.735603466393755,0.5020039081573486,4.0
-1.0,-1.0,3.2598626369067363,0.8677828311920166,2.0
-1.0,-1.0,-16.784946154993143,0.45628905296325684,3.0
-1.0,-1.0,16.576050492416652,0.47248005867004395,2.0
1.0,-1.0,-2.3142705969490684,0.27768397331237793,3.0
1.0,-1.0,18.07741372173296,0.3537459373474121,4.0
-1.0,1.0,-3.7090842620086883,0.3317389488220215,2.0
1.0,1.0,8.281762915448741,0.3452301025390625,4.0
1.0,1.0,7.2310843984789,0.41707897186279297,1.0
1.0,1.0,-14.222719787767307,0.37228989601135254,5.0
-1.0,1.0,0.04018263365943575,0.8762719631195068,2.0
1.0,1.0,1.5768803137461385,0.36235904693603516,5.0
-1.0,1.0,-9.261771864673145,0.5191769599914551,3.0
-1.0,-1.0,-6.506391610535007,0.41943788528442383,2.0
-1.0,-1.0,2.740701268660488,0.3423459529876709,5.0
1.0,1.0,13.41409109237949,0.34107494354248047,5.0
-1.0,1.0,-0.7068103435287254,0.34203100204467773,5.0
-1.0,1.0,-11.095605069618749,0.39012598991394043,1.0
1.0,-1.0,-11.449089384896748,0.7044460773468018,5.0
-1.0,-1.0,5.120256676453896,0.7679808139801025,2.0
1.0,-1.0,13.068088916924697,0.3334839344024658,4.0
-1.0,-1.0,8.121843121737719,0.6147480010986328,3.0
1.0,-1.0,-8.971055107112328,0.3574039936065674,1.0
-1.0,-1.0,-14.779783865552044,2.475682020187378,3.0
1.0,1.0,3.7144013159641798,0.3913910388946533,2.0
-1.0,-1.0,-12.714269025739696,0.747089147567749,5.0
-1.0,-1.0,-8.975365258129937,0.5151419639587402,3.0
1.0,1.0,10.797733285118687,0.4729890823364258,3.0
-1.0,-1.0,2.599611881710948,0.3773179054260254,3.0
1.0,-1.0,-2.139265524885987,0.45601797103881836,1.0
-1.0,1.0,-16.327426498664934,0.47232818603515625,1.0
